station_id,name,owner,deployment_notes,has_realtime2,has_fiveday2,no_recent_data,preferred_data_source
46134,Station 46134  - Pat Bay,"Environment and Climate Change Canada
3-meter discus buoy
48.650 N 123.500 W (48°39'0"" N 123°30'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 160 m","Owned and maintained by Environment and Climate Change Canada
3-meter discus buoy
48.650 N 123.500 W (48°39'0"" N 123°30'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 160 m",False,False,True,none
46138,"Station 46138  - South Hecate Strait, Canada (174)","Scripps Institution of Oceanography
Waverider Buoy
52.437 N 129.795 W (52°26'12"" N 129°47'42"" W)

Water depth: 230 m","Owned and maintained by Environment and Climate Change CanadaData provided by Scripps Institution of Oceanography
Waverider Buoy
52.437 N 129.795 W (52°26'12"" N 129°47'42"" W)

Water depth: 230 m",False,False,True,none
46139,"Station 46139  - La Perouse Bank DWR, Canada  (195)","Environment and Climate Change Canada
Waverider Buoy
48.844 N 126.010 W (48°50'37"" N 126°0'37"" W)

Site elevation: sea level
Sea temp depth: 1 m below water line
Water depth: 71 m","Owned and maintained by Environment and Climate Change Canada
Waverider Buoy
48.844 N 126.010 W (48°50'37"" N 126°0'37"" W)

Site elevation: sea level
Sea temp depth: 1 m below water line
Water depth: 71 m",False,False,True,none
46145,Station 46145  - Central Dixon Entrance Buoy,"Environment and Climate Change Canada
3-meter discus buoy
54.370 N 132.420 W (54°22'12"" N 132°25'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line","Owned and maintained by Environment and Climate Change Canada
3-meter discus buoy
54.370 N 132.420 W (54°22'12"" N 132°25'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line",True,True,False,realtime2
46146,Station 46146  - Halibut Bank,"Environment and Climate Change Canada
3-meter discus buoy
49.340 N 123.730 W (49°20'24"" N 123°43'48"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 42 m","Owned and maintained by Environment and Climate Change Canada
3-meter discus buoy
49.340 N 123.730 W (49°20'24"" N 123°43'48"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 42 m",True,True,False,realtime2
46147,Station 46147  - South Moresby,"Environment and Climate Change Canada
3-meter discus buoy
51.830 N 131.220 W (51°49'48"" N 131°13'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 2000 m","Owned and maintained by Environment and Climate Change Canada
3-meter discus buoy
51.830 N 131.220 W (51°49'48"" N 131°13'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 2000 m",True,True,False,realtime2
46181,Station 46181  - Nanakwa Shoal,"Environment and Climate Change Canada
3-meter discus buoy
53.830 N 128.830 W (53°49'48"" N 128°49'48"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 23 m","Owned and maintained by Environment and Climate Change Canada
3-meter discus buoy
53.830 N 128.830 W (53°49'48"" N 128°49'48"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 23 m",True,True,False,realtime2
46183,Station 46183  - North Hecate Strait,"Environment and Climate Change Canada
3-meter discus buoy
53.620 N 131.100 W (53°37'12"" N 131°6'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 65 m","Owned and maintained by Environment and Climate Change Canada
3-meter discus buoy
53.620 N 131.100 W (53°37'12"" N 131°6'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 65 m",True,True,False,realtime2
46184,Station 46184  - North Nomad,"Environment and Climate Change Canada
6-meter NOMAD buoy
53.920 N 138.850 W (53°55'12"" N 138°51'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation","Owned and maintained by Environment and Climate Change Canada
6-meter NOMAD buoy
53.920 N 138.850 W (53°55'12"" N 138°51'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation",True,True,False,realtime2
46185,Station 46185  - South Hecate Strait,"Environment and Climate Change Canada
3-meter discus buoy
52.420 N 129.790 W (52°25'12"" N 129°47'24"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 230 m","Owned and maintained by Environment and Climate Change Canada
3-meter discus buoy
52.420 N 129.790 W (52°25'12"" N 129°47'24"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 230 m",True,True,False,realtime2
46204,Station 46204  - West Sea Otter,"Environment and Climate Change Canada
3-meter discus buoy
51.380 N 128.770 W (51°22'48"" N 128°46'12"" W)

Site elevation: sea level
Water depth: 222 m","Owned and maintained by Environment and Climate Change Canada
3-meter discus buoy
51.380 N 128.770 W (51°22'48"" N 128°46'12"" W)

Site elevation: sea level
Water depth: 222 m",True,True,False,realtime2
46205,Station 46205  - West Dixon Entrance,"Environment and Climate Change Canada
3-meter discus buoy
54.180 N 134.320 W (54°10'48"" N 134°19'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line","Owned and maintained by Environment and Climate Change Canada
3-meter discus buoy
54.180 N 134.320 W (54°10'48"" N 134°19'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line",True,True,False,realtime2
46206,Station 46206  - La Perouse Bank,"Environment and Climate Change Canada
3-meter discus buoy
48.840 N 126.000 W (48°50'24"" N 126°0'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 72 m","Owned and maintained by Environment and Climate Change Canada
3-meter discus buoy
48.840 N 126.000 W (48°50'24"" N 126°0'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 72 m",True,True,False,realtime2
46207,Station 46207  - East Dellwood,"Environment and Climate Change Canada
3-meter discus buoy
50.870 N 129.920 W (50°52'12"" N 129°55'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 2125 m","Owned and maintained by Environment and Climate Change Canada
3-meter discus buoy
50.870 N 129.920 W (50°52'12"" N 129°55'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 2125 m",True,True,False,realtime2
46208,Station 46208  - West Moresby,"Environment and Climate Change Canada
3-meter discus buoy
52.520 N 132.690 W (52°31'12"" N 132°41'24"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 2950 m","Owned and maintained by Environment and Climate Change Canada
3-meter discus buoy
52.520 N 132.690 W (52°31'12"" N 132°41'24"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 2950 m",True,True,False,realtime2
46211,"Station 46211  - Grays Harbor, WA (036)",Unknown,No deployment notes found,True,True,False,realtime2
46212,"Station 46212  - Humboldt Bay South Spit, CA (128)",Unknown,No deployment notes found,False,False,True,none
46213,"Station 46213  - Cape Mendocino, CA (094)",Unknown,No deployment notes found,True,True,False,realtime2
46214,"Station 46214  - Point Reyes, CA (029)",Unknown,No deployment notes found,True,True,False,realtime2
46215,"Station 46215  - Diablo Canyon, CA (076)",Unknown,No deployment notes found,True,False,True,none
46216,"Station 46216  - Goleta Point, CA (107)",Unknown,No deployment notes found,False,False,True,none
46217,"Station 46217  - Anacapa Passage, CA (111)",Unknown,No deployment notes found,False,False,True,none
46218,"Station 46218  - Harvest, CA (071)",Unknown,No deployment notes found,True,True,False,realtime2
46219,"Station 46219  - San Nicolas Island, CA (067)",Unknown,No deployment notes found,True,True,False,realtime2
46220,"Station 46220  - El Porto, CA (125)",Unknown,No deployment notes found,False,False,True,none
46221,"Station 46221  - Santa Monica Bay, CA (028)",Unknown,No deployment notes found,True,True,False,realtime2
46222,"Station 46222  - San Pedro, CA (092)",Unknown,No deployment notes found,True,True,False,realtime2
46223,"Station 46223  - Dana Point, CA (096)",Unknown,No deployment notes found,False,False,True,none
46224,"Station 46224  - Oceanside Offshore, CA (045)",Unknown,No deployment notes found,True,True,False,realtime2
46225,"Station 46225  - Torrey Pines Outer, CA (100)",Unknown,No deployment notes found,True,True,False,realtime2
46226,"Station 46226  - Point La Jolla, CA (095)",Unknown,No deployment notes found,False,False,True,none
46227,"Station 46227  - Point Loma, CA (091)",Unknown,No deployment notes found,False,False,True,none
46228,"Station 46228  - Pitas Point, CA (130)",Unknown,No deployment notes found,False,False,True,none
46229,"Station 46229  - UMPQUA OFFSHORE, OR (139)",Unknown,No deployment notes found,True,True,False,realtime2
46230,"Station 46230  - Huntington Beach Nearshore, CA (172)",Unknown,No deployment notes found,False,False,True,none
46231,"Station 46231  - Mission Bay, CA (093)",Unknown,No deployment notes found,False,False,True,none
46232,"Station 46232  - Point Loma South, CA  (191)",Unknown,No deployment notes found,True,True,False,realtime2
46233,Station 46233  - SCCOOS San Diego Mooring,"Scripps Institution of Oceanography
Offshore Buoy
32.936 N 117.320 W (32°56'10"" N 117°19'11"" W)

Site elevation: sea level
Anemometer height: 3 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 130 m","Southern California Coastal Ocean Observing System (SCCOOS) Buoy Owned and maintained by Scripps Institution of Oceanography
Offshore Buoy
32.936 N 117.320 W (32°56'10"" N 117°19'11"" W)

Site elevation: sea level
Anemometer height: 3 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 130 m",False,False,True,none
46234,"Station 46234  - Port Hueneme Nearshore, CA (141)",Unknown,No deployment notes found,False,False,True,none
46235,"Station 46235  - Imperial Beach Nearshore, CA (155)",Unknown,No deployment notes found,True,True,False,realtime2
46236,"Station 46236  - Monterey Canyon Outer, CA  (156)",Unknown,No deployment notes found,True,True,False,realtime2
46237,"Station 46237  - San Francisco Bar, CA  (142)",Unknown,No deployment notes found,True,True,False,realtime2
46238,"Station 46238  - Santa Cruz Basin, CA (167)",Unknown,No deployment notes found,False,False,True,none
46239,"Station 46239  - Point Sur, CA (157)",Unknown,No deployment notes found,True,True,False,realtime2
46240,"Station 46240  - Cabrillo Point, Monterey Bay, CA  (158)",Unknown,No deployment notes found,True,True,False,realtime2
46241,"Station 46241  - San Elijo Nearshore, CA (161)",Unknown,No deployment notes found,False,False,True,none
46242,"Station 46242  - Camp Pendleton Nearshore, CA  (043)",Unknown,No deployment notes found,False,False,True,none
46243,"Station 46243  - Clatsop Spit, OR (162)",Unknown,No deployment notes found,True,True,False,realtime2
46244,"Station 46244  - Humboldt Bay, North Spit, CA (168)",Unknown,No deployment notes found,True,True,False,realtime2
46245,"Station 46245  - Ventura Nearshore, CA - 169",Unknown,No deployment notes found,False,False,True,none
46246,Station 46246  - Ocean Station PAPA  (166),"Scripps Institution of Oceanography
Waverider Buoy
49.903 N 145.246 W (49°54'11"" N 145°14'44"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 4252 m","Owned and maintained by the  APL-UW, University of Washington Applied Physics LaboratoryData provided by Scripps Institution of Oceanography
Waverider Buoy
49.903 N 145.246 W (49°54'11"" N 145°14'44"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 4252 m",True,True,False,realtime2
46247,"Station 46247  - San Francisco Offshore, CA  (180)",Unknown,No deployment notes found,False,False,True,none
46248,"Station 46248  - Astoria Canyon, OR  (179)",Unknown,No deployment notes found,True,True,False,realtime2
46249,"Station 46249  - Santa Cruz Island South, CA (182)",Unknown,No deployment notes found,False,False,True,none
46250,"Station 46250  - Point Mugu Offshore, CA - 184",Unknown,No deployment notes found,False,False,True,none
46251,"Station 46251  - Santa Cruz Basin, CA (203)",Unknown,No deployment notes found,True,True,False,realtime2
46252,"Station 46252  - Anacapa Passage South, CA (212)","Scripps Institution of Oceanography
Waverider Buoy
33.953 N 119.257 W (33°57'10"" N 119°15'24"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 710 m","Owned and maintained by U.S. Navy and U.S. Army Corps of Engineers
Data provided by Scripps Institution of Oceanography
Waverider Buoy
33.953 N 119.257 W (33°57'10"" N 119°15'24"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 710 m",False,False,True,none
46253,"Station 46253  - San Pedro South, CA (213)",Unknown,No deployment notes found,True,True,False,realtime2
46254,"Station 46254  - SCRIPPS Nearshore, CA (201)",Unknown,No deployment notes found,True,True,False,realtime2
46255,"Station 46255  - Begg Rock, CA  (138)","Scripps Institution of Oceanography
Waverider Buoy
33.400 N 119.651 W (33°24'0"" N 119°39'5"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 105 m","Owned and maintained by the  APL-UW, University of Washington Applied Physics LaboratoryData provided by Scripps Institution of Oceanography
Waverider Buoy
33.400 N 119.651 W (33°24'0"" N 119°39'5"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 105 m",False,False,True,none
46256,"Station 46256  - Long Beach Channel, CA (215)",Unknown,No deployment notes found,True,True,False,realtime2
46257,"Station 46257  - Harvest Southeast, CA (216)",Unknown,No deployment notes found,False,False,True,none
46258,"Station 46258  - Mission Bay West, CA (220)",Unknown,No deployment notes found,True,True,False,realtime2
46259,"Station 46259  - Santa Lucia Escarpment, CA (222)",Unknown,No deployment notes found,True,True,False,realtime2
46260,"Station 46260  - Lakeside, OR (231)","Scripps Institution of Oceanography
Waverider Buoy
43.586 N 124.290 W (43°35'11"" N 124°17'23"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 87 m","Owned and maintained by National Renewable Energy LaboratoryData provided by Scripps Institution of Oceanography
Waverider Buoy
43.586 N 124.290 W (43°35'11"" N 124°17'23"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 87 m",False,False,True,none
46261,"Station 46261  - Reedsport, OR (232)","Scripps Institution of Oceanography
Waverider Buoy
43.760 N 124.225 W (43°45'37"" N 124°13'30"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 44.2 m","Owned and maintained by National Renewable Energy LaboratoryData provided by Scripps Institution of Oceanography
Waverider Buoy
43.760 N 124.225 W (43°45'37"" N 124°13'30"" W)

Site elevation: sea level
Sea temp depth: 0.46 m below water line
Water depth: 44.2 m",False,False,True,none
