owner,preferred_data_source,station_count
"NOAA's National Ocean Service
Water Level Observation Network
26.061 N 97.215 W (26°3'40"" N 97°12'56"" W)

Site elevation: 3.2 m above mean sea level
Air temp height: 2.1 m above site elevation
Anemometer height: 8.4 m above site elevation
Barometer elevation: 4 m above mean sea level
Sea temp depth: 0.3 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
26.132 N 81.807 W (26°7'54"" N 81°48'27"" W)

Site elevation: 3.1 m above mean sea level
Air temp height: 6 m above site elevation
Anemometer height: 6.5 m above site elevation
Barometer elevation: 4.8 m above mean sea level
Sea temp depth: 1.3 m below MLLW",none,1
"NOAA's National Ocean Service
Water Level Observation Network
26.613 N 80.034 W (26°36'46"" N 80°2'2"" W)

Site elevation: 5.9 m above mean sea level
Air temp height: 4.5 m above site elevation
Anemometer height: 6 m above site elevation
Barometer elevation: 7.1 m above mean sea level
Sea temp depth: 1.6 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
26.647 N 81.871 W (26°38'50"" N 81°52'15"" W)

Site elevation: 1.4 m above mean sea level
Air temp height: 3.3 m above site elevation
Anemometer height: 6.9 m above site elevation
Barometer elevation: 0.6 m above mean sea level
Sea temp depth: 1 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
27.581 N 97.217 W (27°34'52"" N 97°13'0"" W)

Site elevation: 4.8 m above mean sea level
Air temp height: 3.9 m above site elevation
Anemometer height: 7.9 m above site elevation
Barometer elevation: 8.7 m above mean sea level
Sea temp depth: 1.7 m below MLLW",none,1
"NOAA's National Ocean Service
Water Level Observation Network
27.663 N 82.618 W (27°39'47"" N 82°37'5"" W)",none,1
"NOAA's National Ocean Service
Water Level Observation Network
27.761 N 82.627 W (27°45'38"" N 82°37'37"" W)

Site elevation: 1.5 m above mean sea level
Air temp height: 6.7 m above site elevation
Anemometer height: 7.2 m above site elevation
Barometer elevation: 4.5 m above mean sea level
Sea temp depth: 3.5 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
27.832 N 97.486 W (27°49'57"" N 97°29'9"" W)

Site elevation: sea level",none,1
"NOAA's National Ocean Service
Water Level Observation Network
27.914 N 82.425 W (27°54'49"" N 82°25'28"" W)

Site elevation: sea level
Sea temp depth: 2 m below MLLW",none,1
"NOAA's National Ocean Service
Water Level Observation Network
27.920 N 82.442 W (27°55'12"" N 82°26'30"" W)

Anemometer height: 12.2 m above site elevation",none,1
"NOAA's National Ocean Service
Water Level Observation Network
27.923 N 82.445 W (27°55'23"" N 82°26'41"" W)",none,1
"NOAA's National Ocean Service
Water Level Observation Network
27.978 N 82.832 W (27°58'40"" N 82°49'55"" W)

Site elevation: 1.3 m above mean sea level
Air temp height: 3.2 m above site elevation
Anemometer height: 6.7 m above site elevation
Barometer elevation: 4.7 m above mean sea level
Sea temp depth: 3.7 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
28.024 N 97.048 W (28°1'27"" N 97°2'53"" W)

Site elevation: 1.4 m above mean sea level
Air temp height: 2.2 m above site elevation
Anemometer height: 6.1 m above site elevation
Barometer elevation: 3 m above mean sea level
Sea temp depth: 1.3 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
28.215 N 177.361 W (28°12'54"" N 177°21'40"" W)

Site elevation: 2.2 m above mean sea level
Air temp height: 2 m above site elevation
Barometer elevation: 4 m above mean sea level
Sea temp depth: 1.3 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
28.416 N 80.593 W (28°24'57"" N 80°35'35"" W)

Site elevation: 3.5 m above mean sea level
Air temp height: 2.5 m above site elevation
Anemometer height: 6.7 m above site elevation
Barometer elevation: 5.2 m above mean sea level
Sea temp depth: 1.3 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
28.422 N 96.327 W (28°25'18"" N 96°19'36"" W)

Site elevation: sea level
Air temp height: 12 m above site elevation
Anemometer height: 12 m above site elevation
Barometer elevation: 11 m above mean sea level
Sea temp depth: 1 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
28.932 N 89.407 W (28°55'56"" N 89°24'25"" W)

Site elevation: 3.6 m above mean sea level
Air temp height: 2.5 m above site elevation
Anemometer height: 20.3 m above site elevation
Barometer elevation: 4.7 m above mean sea level
Sea temp depth: 5.7 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
28.936 N 95.294 W (28°56'9"" N 95°17'39"" W)

Site elevation: sea level
Air temp height: 13 m above site elevation
Anemometer height: 15 m above site elevation
Barometer elevation: 13 m above mean sea level",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
28.943 N 95.302 W (28°56'36"" N 95°18'9"" W)

Site elevation: 3.2 m above mean sea level
Air temp height: 4.3 m above site elevation
Anemometer height: 8 m above site elevation
Barometer elevation: 5.5 m above mean sea level
Sea temp depth: 4.6 m below MLLW",none,1
"NOAA's National Ocean Service
Water Level Observation Network
28.948 N 95.308 W (28°56'54"" N 95°18'30"" W)",none,1
"NOAA's National Ocean Service
Water Level Observation Network
29.114 N 90.199 W (29°6'51"" N 90°11'57"" W)

Site elevation: 1.3 m above mean sea level
Air temp height: 5.6 m above site elevation
Barometer elevation: 5 m above mean sea level",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.134 N 83.031 W (29°8'2"" N 83°1'51"" W)

Site elevation: 6.3 m above mean sea level
Air temp height: 1.9 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 7.4 m above mean sea level
Sea temp depth: 7.6 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.265 N 89.958 W (29°15'53"" N 89°57'27"" W)

Site elevation: 2.7 m above mean sea level
Air temp height: 3.9 m above site elevation
Anemometer height: 6.6 m above site elevation
Barometer elevation: 4.2 m above mean sea level
Sea temp depth: 0.8 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.285 N 94.788 W (29°17'6"" N 94°47'18"" W)

Air temp height: 7 m above site elevation
Anemometer height: 7 m above site elevation",none,1
"NOAA's National Ocean Service
Water Level Observation Network
29.311 N 94.792 W (29°18'38"" N 94°47'30"" W)

Site elevation: 4.8 m above mean sea level",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.357 N 94.725 W (29°21'27"" N 94°43'29"" W)

Site elevation: sea level
Air temp height: 10.9 m above site elevation
Anemometer height: 12.1 m above site elevation
Barometer elevation: 7.1 m above mean sea level
Sea temp depth: 1.8 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.450 N 91.338 W (29°26'58"" N 91°20'17"" W)

Site elevation: sea level
Air temp height: 10.5 m above site elevation
Anemometer height: 11 m above site elevation
Barometer elevation: 8.5 m above mean sea level
Sea temp depth: 1.9 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.552 N 92.305 W (29°33'6"" N 92°18'19"" W)

Site elevation: 2.1 m above mean sea level
Air temp height: 16.6 m above site elevation
Anemometer height: 17.4 m above site elevation
Barometer elevation: 7.7 m above mean sea level
Sea temp depth: 3 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.668 N 91.237 W (29°40'5"" N 91°14'14"" W)

Site elevation: sea level
Air temp height: 11.1 m above site elevation
Anemometer height: 12.5 m above site elevation
Barometer elevation: 8.5 m above mean sea level
Sea temp depth: 3.9 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.689 N 93.842 W (29°41'22"" N 93°50'31"" W)

Site elevation: sea level
Air temp height: 11.6 m above site elevation
Anemometer height: 12.5 m above site elevation
Barometer elevation: 11.4 m above mean sea level
Sea temp depth: 0.52 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.724 N 84.980 W (29°43'28"" N 84°58'50"" W)

Site elevation: 1.9 m above mean sea level
Air temp height: 5.4 m above site elevation
Anemometer height: 7 m above site elevation
Barometer elevation: 6.2 m above mean sea level
Sea temp depth: 2 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.728 N 93.870 W (29°43'42"" N 93°52'12"" W)

Site elevation: 2.1 m above mean sea level
Air temp height: 2.7 m above site elevation
Anemometer height: 5.8 m above site elevation
Barometer elevation: 3.7 m above mean sea level
Sea temp depth: 2 m below MLLW",none,1
"NOAA's National Ocean Service
Water Level Observation Network
29.768 N 93.343 W (29°46'5"" N 93°20'34"" W)

Site elevation: sea level
Air temp height: 11.7 m above site elevation
Anemometer height: 12.3 m above site elevation
Barometer elevation: 10.5 m above mean sea level
Sea temp depth: 0.6 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.789 N 90.420 W (29°47'19"" N 90°25'12"" W)

Site elevation: sea level
Air temp height: 15.4 m above site elevation
Anemometer height: 30.8 m above site elevation",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.800 N 81.550 W (29°48'1"" N 81°33'0"" W)",none,1
"NOAA's National Ocean Service
Water Level Observation Network
29.868 N 89.673 W (29°52'5"" N 89°40'24"" W)

Site elevation: sea level
Air temp height: 15 m above site elevation
Anemometer height: 15.6 m above site elevation
Barometer elevation: 8.9 m above mean sea level
Sea temp depth: 1 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.933 N 90.135 W (29°55'58"" N 90°8'8"" W)

Site elevation: sea level
Sea temp depth: 1 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
29.982 N 81.634 W (29°58'54"" N 81°38'3"" W)

Site elevation: 1.4 m above mean sea level
Air temp height: 3.3 m above site elevation
Anemometer height: 8.5 m above site elevation
Barometer elevation: 2.9 m above mean sea level",none,1
"NOAA's National Ocean Service
Water Level Observation Network
30.027 N 90.113 W (30°1'38"" N 90°6'48"" W)

Site elevation: 1.7 m above mean sea level
Air temp height: 5.6 m above site elevation
Anemometer height: 9.9 m above site elevation
Barometer elevation: 4.3 m above mean sea level
Sea temp depth: 0.6 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
30.050 N 90.368 W (30°3'0"" N 90°22'6"" W)

Anemometer height: 9.1 m above site elevation",none,1
"NOAA's National Ocean Service
Water Level Observation Network
30.106 N 90.422 W (30°6'21"" N 90°25'21"" W)

Site elevation: 4 m above mean sea level
Air temp height: 3 m above site elevation
Anemometer height: 10 m above site elevation
Barometer elevation: 7 m above mean sea level",none,1
"NOAA's National Ocean Service
Water Level Observation Network
30.152 N 85.667 W (30°9'8"" N 85°40'1"" W)

Site elevation: 2.1 m above mean sea level
Air temp height: 2.3 m above site elevation
Anemometer height: 8.2 m above site elevation
Barometer elevation: 5.5 m above mean sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
30.190 N 93.301 W (30°11'25"" N 93°18'3"" W)

Site elevation: sea level
Sea temp depth: 1.7 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
30.213 N 85.880 W (30°12'48"" N 85°52'48"" W)

Site elevation: 7.9 m above mean sea level
Air temp height: 3.3 m above site elevation
Anemometer height: 8.6 m above site elevation
Barometer elevation: 9.1 m above mean sea level",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
30.224 N 93.222 W (30°13'25"" N 93°13'18"" W)

Site elevation: 3.5 m above mean sea level
Air temp height: 4.9 m above site elevation
Barometer elevation: 8.2 m above mean sea level
Sea temp depth: 0.5 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
30.230 N 88.982 W (30°13'48"" N 88°58'55"" W)

Air temp height: 12.7 m above site elevation
Anemometer height: 13.7 m above site elevation
Barometer elevation: 6.1 m above mean sea level",none,1
"NOAA's National Ocean Service
Water Level Observation Network
30.250 N 88.075 W (30°15'1"" N 88°4'30"" W)

Site elevation: 7.1 m above mean sea level
Air temp height: 3 m above site elevation
Anemometer height: 3.6 m above site elevation
Barometer elevation: 14.6 m above mean sea level
Sea temp depth: 0.8 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
30.282 N 89.367 W (30°16'54"" N 89°22'0"" W)",none,1
"NOAA's National Ocean Service
Water Level Observation Network
30.326 N 89.326 W (30°19'35"" N 89°19'33"" W)

Site elevation: sea level
Air temp height: 9.3 m above site elevation
Anemometer height: 9.9 m above site elevation
Barometer elevation: 8.5 m above mean sea level
Sea temp depth: 0.2 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
30.343 N 88.511 W (30°20'36"" N 88°30'40"" W)

Site elevation: sea level
Air temp height: 2.1 m above site elevation
Anemometer height: 22.9 m above site elevation
Barometer elevation: 4.6 m above mean sea level",none,1
"NOAA's National Ocean Service
Water Level Observation Network
30.348 N 88.505 W (30°20'52"" N 88°30'20"" W)

Site elevation: sea level
Sea temp depth: 2.4 m below MLLW",none,1
"NOAA's National Ocean Service
Water Level Observation Network
30.348 N 89.087 W (30°20'53"" N 89°5'13"" W)

Air temp height: 5.7 m above site elevation
Anemometer height: 13.8 m above site elevation
Barometer elevation: 7.5 m above mean sea level",none,1
"NOAA's National Ocean Service
Water Level Observation Network
30.354 N 81.612 W (30°21'15"" N 81°36'42"" W)

Site elevation: 3 m above mean sea level
Sea temp depth: 2 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
30.356 N 88.567 W (30°21'21"" N 88°34'1"" W)

Site elevation: sea level
Air temp height: 3.6 m above site elevation
Anemometer height: 8.4 m above site elevation
Barometer elevation: 1.5 m above mean sea level",none,1
"NOAA's National Ocean Service
Water Level Observation Network
30.368 N 88.563 W (30°22'4"" N 88°33'47"" W)

Site elevation: sea level
Sea temp depth: 1.3 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
30.398 N 81.428 W (30°23'53"" N 81°25'40"" W)

Site elevation: 5.5 m above mean sea level
Air temp height: 2.7 m above site elevation
Anemometer height: 5.7 m above site elevation
Barometer elevation: 7 m above mean sea level
Sea temp depth: 1.8 m below MLLW",realtime2,1
"NOAA's National Ocean Service
Water Level Observation Network
30.404 N 87.211 W (30°24'14"" N 87°12'40"" W)

Site elevation: 2.8 m above mean sea level
Air temp height: 2.5 m above site elevation
Anemometer height: 6.8 m above site elevation
Barometer elevation: 4 m above mean sea level
Sea temp depth: 1.7 m below MLLW",realtime2,1
